@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric

@data
1126,'2023/04/30 03:04:14:545',6,136,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1127,'2023/04/30 03:04:14:562',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1128,'2023/04/30 03:04:14:577',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1129,'2023/04/30 03:04:14:597',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1130,'2023/04/30 03:04:14:609',6,137,194,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1131,'2023/04/30 03:04:14:632',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1132,'2023/04/30 03:04:14:644',6,137,194,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1133,'2023/04/30 03:04:14:667',6,137,194,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1134,'2023/04/30 03:04:14:678',6,137,194,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1135,'2023/04/30 03:04:14:700',6,137,194,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1136,'2023/04/30 03:04:14:710',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1137,'2023/04/30 03:04:14:735',6,137,194,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1138,'2023/04/30 03:04:14:743',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1139,'2023/04/30 03:04:14:767',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1140,'2023/04/30 03:04:14:777',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1141,'2023/04/30 03:04:14:801',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1142,'2023/04/30 03:04:14:810',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1143,'2023/04/30 03:04:14:837',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1144,'2023/04/30 03:04:14:844',6,136,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1145,'2023/04/30 03:04:14:869',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1146,'2023/04/30 03:04:14:877',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1147,'2023/04/30 03:04:14:902',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1148,'2023/04/30 03:04:14:910',6,137,194,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1149,'2023/04/30 03:04:14:938',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1150,'2023/04/30 03:04:14:943',6,137,194,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1151,'2023/04/30 03:04:14:970',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1152,'2023/04/30 03:04:14:977',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1153,'2023/04/30 03:04:14:993',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1154,'2023/04/30 03:04:15:016',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1155,'2023/04/30 03:04:15:027',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1156,'2023/04/30 03:04:15:043',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1157,'2023/04/30 03:04:15:071',6,138,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1158,'2023/04/30 03:04:15:076',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1159,'2023/04/30 03:04:15:103',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1160,'2023/04/30 03:04:15:111',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1161,'2023/04/30 03:04:15:127',6,138,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1162,'2023/04/30 03:04:15:144',6,138,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1163,'2023/04/30 03:04:15:159',6,138,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1164,'2023/04/30 03:04:15:179',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1165,'2023/04/30 03:04:15:194',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1166,'2023/04/30 03:04:15:211',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1167,'2023/04/30 03:04:15:226',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1168,'2023/04/30 03:04:15:243',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1169,'2023/04/30 03:04:15:260',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1170,'2023/04/30 03:04:15:277',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1171,'2023/04/30 03:04:15:295',6,137,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1172,'2023/04/30 03:04:15:311',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1173,'2023/04/30 03:04:15:326',6,137,194,221,228,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1174,'2023/04/30 03:04:15:346',6,137,194,221,228,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1175,'2023/04/30 03:04:15:360',6,137,193,221,228,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1176,'2023/04/30 03:04:15:377',6,137,194,221,228,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1177,'2023/04/30 03:04:15:394',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1178,'2023/04/30 03:04:15:412',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1179,'2023/04/30 03:04:15:426',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1180,'2023/04/30 03:04:15:443',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1181,'2023/04/30 03:04:15:460',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1182,'2023/04/30 03:04:15:477',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1183,'2023/04/30 03:04:15:493',6,137,193,221,228,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1184,'2023/04/30 03:04:15:514',6,137,193,221,228,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1185,'2023/04/30 03:04:15:527',6,137,193,221,228,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1186,'2023/04/30 03:04:15:544',6,137,193,221,228,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1187,'2023/04/30 03:04:15:559',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1188,'2023/04/30 03:04:15:576',6,137,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1189,'2023/04/30 03:04:15:595',6,137,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1190,'2023/04/30 03:04:15:611',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1191,'2023/04/30 03:04:15:626',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1192,'2023/04/30 03:04:15:643',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1193,'2023/04/30 03:04:15:660',6,137,193,221,228,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1194,'2023/04/30 03:04:15:677',6,137,193,221,228,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1195,'2023/04/30 03:04:15:692',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1196,'2023/04/30 03:04:15:709',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1197,'2023/04/30 03:04:15:727',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1198,'2023/04/30 03:04:15:744',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1199,'2023/04/30 03:04:15:760',6,137,194,221,228,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1200,'2023/04/30 03:04:15:778',6,137,193,221,227,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1201,'2023/04/30 03:04:15:793',6,137,193,221,228,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1202,'2023/04/30 03:04:15:811',6,137,193,221,228,108,77,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1203,'2023/04/30 03:04:15:826',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1204,'2023/04/30 03:04:15:847',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1205,'2023/04/30 03:04:15:860',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1206,'2023/04/30 03:04:15:877',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1207,'2023/04/30 03:04:15:893',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1208,'2023/04/30 03:04:15:910',6,136,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1209,'2023/04/30 03:04:15:926',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1210,'2023/04/30 03:04:15:947',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1211,'2023/04/30 03:04:15:961',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1212,'2023/04/30 03:04:15:980',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1213,'2023/04/30 03:04:15:994',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1214,'2023/04/30 03:04:16:013',6,137,193,221,228,109,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1215,'2023/04/30 03:04:16:027',6,137,193,221,228,109,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1216,'2023/04/30 03:04:16:048',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1217,'2023/04/30 03:04:16:060',6,136,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1218,'2023/04/30 03:04:16:080',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1219,'2023/04/30 03:04:16:094',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1220,'2023/04/30 03:04:16:116',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1221,'2023/04/30 03:04:16:127',6,137,193,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1222,'2023/04/30 03:04:16:143',6,137,194,221,228,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
1223,'2023/04/30 03:04:16:160',6,137,193,221,227,108,76,0.899614,0.23418,0.504996,0.894462,0.900656,0.49248,0.760582,0.938413
